,_id_x,auction_location,auction_time,city_url,date_of_auction,date_of_scraping,deposit,law_firm,listing_url,principal_amount,principal_date,property_address,_id_y,bathrooms,bedrooms,lat,lgn,lot_size,region_name,unique_id,zcity,zestimate,zpid,zstate,zstreet_address,zzip
85,5cb0e887737ae134b821eee4,"9311 Lee Ave, Manassas, VA 20110",01:15 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/2.html,9311-04-12 00:00:00,2019-04-12 19:35:35.353,61413.200000000004,"Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94495/00025442.html,614132,2016-10-03 00:00:00,"3035 landing eagle court, woodbridge, virginia 22191",5cb0ec94737ae134b821f058,5.0,5,38.606722,-77.30391,10912,Eagle's Pointe,5cb0e887737ae134b821eee4,Woodbridge,591772.0,237994231,VA,3035 Landing Eagle Ct,22191
86,5cb0e88a737ae134b821eee5,"9311 Lee Ave, Manassas, VA 20110",2:00 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/2.html,9311-04-12 00:00:00,2019-04-12 19:35:38.930,38500.0,"BROCK & SCOTT, PLLC, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95270/00026313.html,-1,2007-07-31 00:00:00,14059,5cb0ec94737ae134b821f059,5.0,5,38.606722,-77.30391,10912,Eagle's Pointe,5cb0e88a737ae134b821eee5,Woodbridge,591772.0,237994231,VA,3035 Landing Eagle Ct,22191
87,5cb0e88e737ae134b821eee6,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/2.html,9311-04-12 00:00:00,2019-04-12 19:35:42.462,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/93999/00024953.html,111800,2014-01-08 00:00:00,"1543 colonial drive apt 104, woodbridge, va 22192",5cb0ec94737ae134b821f05a,2.0,2,38.677776,-77.262404,1206,Woodbridge,5cb0e88e737ae134b821eee6,Woodbridge,160194.0,80609276,VA,1543 Colonial Dr APT 104,22192
88,5cb0e891737ae134b821eee7,"4100 Chain Bridge Road, Fairfax, MD 20772",1:00 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/2.html,2019-04-01 00:00:00,2019-04-12 19:35:45.897,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94001/00024954.html,273200,1996-09-20 00:00:00,12404,5cb0ec94737ae134b821f05b,,0,41.8196,-74.2371,14767,Rochester,5cb0e891737ae134b821eee7,Accord,40608.0,249519807,NY,12404 12404,12404
89,5cb0e895737ae134b821eee8,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/2.html,9311-04-12 00:00:00,2019-04-12 19:35:49.573,25600.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95282/00026338.html,256000,2005-08-03 00:00:00,16193,5cb0ec94737ae134b821f05c,,0,41.8196,-74.2371,14767,Rochester,5cb0e895737ae134b821eee8,Accord,40608.0,249519807,NY,12404 12404,12404
90,5cb0e899737ae134b821eee9,"9311 Lee Ave, Manassas, VA 20110",3:00 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/2.html,9311-04-12 00:00:00,2019-04-12 19:35:53.134,21000.0,"BROCK & SCOTT, PLLC, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94010/00024149.html,-1,2015-07-24 00:00:00,"1743 powder horn terrace woodbridge, va 22191",5cb0ec95737ae134b821f05d,3.0,4,38.62208,-77.270164,1581,Rippon Landing,5cb0e899737ae134b821eee9,Woodbridge,243797.0,12476075,VA,1743 Powder Horn Ter,22191
91,5cb0e89c737ae134b821eeea,"9311 Lee Ave, Manassas, VA 20110",01:15 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/2.html,9311-04-12 00:00:00,2019-04-12 19:35:56.738,34419.3,"Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94780/00025742.html,344193,2016-03-22 00:00:00,"8085 gracie dr, manassas, virginia 20112",5cb0ec95737ae134b821f05e,3.0,4,38.656093,-77.453446,48917,Manassas,5cb0e89c737ae134b821eeea,Manassas,350949.0,12484254,VA,8085 Gracie Dr,20112
92,5cb0e8a0737ae134b821eeeb,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/2.html,9311-04-12 00:00:00,2019-04-12 19:36:00.186,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94271/00025288.html,70000,2006-12-01 00:00:00,"5515 moreland drive, broad run, va 20137",5cb0ec95737ae134b821f05f,2.0,3,38.837137,-77.695246,43560,Haymarket,5cb0e8a0737ae134b821eeeb,Broad Run,375793.0,12474951,VA,5515 Moreland Dr,20137
93,5cb0e8a3737ae134b821eeec,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,9311-04-12 00:00:00,2019-04-12 19:36:03.824,30640.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94783/00025746.html,306400,2005-11-14 00:00:00,"3376 vineland pl, dumfries, va 22026",5cb0ec96737ae134b821f060,3.5,4,38.588458,-77.314284,2439,Princeton Woods,5cb0e8a3737ae134b821eeec,Dumfries,311447.0,55713912,VA,3376 Vineland Pl,22026
94,5cb0e8a7737ae134b821eeed,"9311 Lee Ave, Manassas, VA 20110",2:00 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,9311-04-12 00:00:00,2019-04-12 19:36:07.269,25000.0,"BROCK & SCOTT, PLLC, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94275/00025333.html,-1,2005-05-16 00:00:00,12848,5cb0ec96737ae134b821f061,3.5,4,38.588458,-77.314284,2439,Princeton Woods,5cb0e8a7737ae134b821eeed,Dumfries,311447.0,55713912,VA,3376 Vineland Pl,22026
95,5cb0e8aa737ae134b821eeee,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,9311-04-12 00:00:00,2019-04-12 19:36:10.666,30121.7,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/93764/00024655.html,301217,2016-01-06 00:00:00,14603,5cb0ec96737ae134b821f062,3.5,4,38.588458,-77.314284,2439,Princeton Woods,5cb0e8aa737ae134b821eeee,Dumfries,311447.0,55713912,VA,3376 Vineland Pl,22026
96,5cb0e8ad737ae134b821eeef,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,9311-04-12 00:00:00,2019-04-12 19:36:13.994,97930.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95045/00025999.html,979300,2006-03-31 00:00:00,15874,5cb0ec97737ae134b821f063,3.5,4,38.588458,-77.314284,2439,Princeton Woods,5cb0e8ad737ae134b821eeef,Dumfries,311447.0,55713912,VA,3376 Vineland Pl,22026
97,5cb0e8b1737ae134b821eef0,"9311 Lee Ave, Manassas, VA 20110",03:00 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,9311-04-12 00:00:00,2019-04-12 19:36:17.557,14234.800000000001,"Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94791/00025869.html,142348,2015-06-16 00:00:00,"9262 chapman oak drive #2, manassas, virginia 20110",5cb0ec97737ae134b821f064,3.5,4,38.588458,-77.314284,2439,Princeton Woods,5cb0e8b1737ae134b821eef0,Dumfries,311447.0,55713912,VA,3376 Vineland Pl,22026
98,5cb0e8b4737ae134b821eef1,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,9311-04-12 00:00:00,2019-04-12 19:36:20.938,49600.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95047/00026000.html,496000,2005-10-31 00:00:00,15092,5cb0ec97737ae134b821f065,3.5,4,38.588458,-77.314284,2439,Princeton Woods,5cb0e8b4737ae134b821eef1,Dumfries,311447.0,55713912,VA,3376 Vineland Pl,22026
99,5cb0e8b8737ae134b821eef2,"9311 Lee Ave, Manassas, VA 20110",2:00 p.m.,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,9311-04-12 00:00:00,2019-04-12 19:36:24.325,39500.0,"Atlantic Trustee Services, L.L.C, http://www.glasserlaw.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94795/00025835.html,397664,2016-01-29 00:00:00,"8611 haag street, manassas, virginia 20110",5cb0ec97737ae134b821f066,3.0,4,38.745722,-77.457722,13068,Manassas,5cb0e8b8737ae134b821eef2,Manassas,452704.0,192606611,VA,8611 Haag St,20110
100,5cb0e8bb737ae134b821eef3,"9311 Lee Ave, Manassas, VA 20110",3:00 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,9311-04-12 00:00:00,2019-04-12 19:36:27.783,41000.0,"BROCK & SCOTT, PLLC, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94030/00024973.html,-1,2005-11-10 00:00:00,"6733 sutton oaks way gainesville, va 20155",5cb0ec98737ae134b821f067,3.5,4,38.811779,-77.61266,8446,Gainesville,5cb0e8bb737ae134b821eef3,Gainesville,475167.0,59700814,VA,6733 Sutton Oaks Way,20155
101,5cb0e8bf737ae134b821eef4,"9311 Lee Ave, Manassas, VA 20110",2:00 p.m.,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,9311-04-12 00:00:00,2019-04-12 19:36:31.132,11500.0,"Atlantic Trustee Services, L.L.C, http://www.glasserlaw.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94289/00025213.html,116262,2009-03-25 00:00:00,15081,5cb0ec98737ae134b821f068,3.5,4,38.811779,-77.61266,8446,Gainesville,5cb0e8bf737ae134b821eef4,Gainesville,475167.0,59700814,VA,6733 Sutton Oaks Way,20155
102,5cb0e8c2737ae134b821eef5,"9311 Lee Ave, Manassas, VA 20110",10:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/3.html,9311-04-12 00:00:00,2019-04-12 19:36:34.470,29358.4,"Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94035/00024914.html,293584,2017-07-19 00:00:00,10309,5cb0ec98737ae134b821f069,,0,40.5319,-74.2149,174240,Prince's Bay,5cb0e8c2737ae134b821eef5,Staten Island,235131.0,249880482,NY,10309 W County Road 5500,10309
103,5cb0e8c6737ae134b821eef6,"9311 Lee Ave, Manassas, VA 20110",12:45 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,9311-04-12 00:00:00,2019-04-12 19:36:38.428,47700.0,"Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94803/00025799.html,477000,2016-06-07 00:00:00,"8720 libeau drive, manassas, virginia 20110",5cb0ec99737ae134b821f06a,3.5,4,38.741037,-77.456721,5079,Manassas,5cb0e8c6737ae134b821eef6,Manassas,531648.0,192607146,VA,8720 Libeau Dr,20110
104,5cb0e8ca737ae134b821eef7,"9311 Lee Ave, Manassas, VA 20110",12:45 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,9311-04-12 00:00:00,2019-04-12 19:36:42.057,17525.0,"Terra Abstract Virginia, Inc., http://www.terraabstract.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94804/00025800.html,175250,2014-02-08 00:00:00,"3781 katie place, triangle, virginia 22172",5cb0ec99737ae134b821f06b,3.0,4,38.542431,-77.325428,8276,Triangle,5cb0e8ca737ae134b821eef7,Triangle,446602.0,61213308,VA,3781 Katie Pl,22172
105,5cb0e8cd737ae134b821eef8,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,9311-04-12 00:00:00,2019-04-12 19:36:45.391,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94549/00025626.html,236724,2010-01-16 00:00:00,10331,5cb0ec99737ae134b821f06c,3.0,4,38.542431,-77.325428,8276,Triangle,5cb0e8cd737ae134b821eef8,Triangle,446602.0,61213308,VA,3781 Katie Pl,22172
106,5cb0e8d0737ae134b821eef9,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,9311-04-12 00:00:00,2019-04-12 19:36:48.781,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94555/00025551.html,346509,2009-11-17 00:00:00,16484,5cb0ec99737ae134b821f06d,3.0,4,38.542431,-77.325428,8276,Triangle,5cb0e8d0737ae134b821eef9,Triangle,446602.0,61213308,VA,3781 Katie Pl,22172
107,5cb0e8d4737ae134b821eefa,"9311 Lee Ave, Manassas, VA 20110",3:30 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,2019-04-25 00:00:00,2019-04-12 19:36:52.185,-0.2," McCabe, Weisberg & Conway, LLC., http://www.mwc-law.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94812/00025860.html,-2,2019-03-29 00:00:00,no address,5cb0ec99737ae134b821f06e,3.0,4,38.542431,-77.325428,8276,Triangle,5cb0e8d4737ae134b821eefa,Triangle,446602.0,61213308,VA,3781 Katie Pl,22172
108,5cb0e8d7737ae134b821eefb,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,9311-04-12 00:00:00,2019-04-12 19:36:55.553,30500.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95070/00026062.html,305000,2017-06-10 00:00:00,15802,5cb0ec9a737ae134b821f06f,3.0,4,38.542431,-77.325428,8276,Triangle,5cb0e8d7737ae134b821eefb,Triangle,446602.0,61213308,VA,3781 Katie Pl,22172
109,5cb0e8da737ae134b821eefc,"9311 Lee Ave, Manassas, VA 20110",2:00 p.m.,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,9311-04-12 00:00:00,2019-04-12 19:36:58.928,19000.0,"Atlantic Trustee Services, L.L.C, http://www.glasserlaw.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95331/00026261.html,191468,2017-06-23 00:00:00,"9016 old hickory court, manassas, virginia 20110",5cb0ec9a737ae134b821f070,1.5,3,38.772867,-77.46821,1562,Manassas,5cb0e8da737ae134b821eefc,Manassas,215961.0,192611768,VA,9016 Old Hickory Ct,20110
110,5cb0e8de737ae134b821eefd,"9311 Lee Ave, Manassas, VA 20110",2:00 p.m.,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,9311-04-12 00:00:00,2019-04-12 19:37:02.267,85500.0,"Atlantic Trustee Services, L.L.C, http://www.glasserlaw.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95079/00025743.html,859400,2017-06-29 00:00:00,"4496 dodds mill drive, haymarket, virginia 20169",5cb0ec9a737ae134b821f071,7.0,4,38.861114,-77.651794,31363,Haymarket,5cb0e8de737ae134b821eefd,Haymarket,1062417.0,237895228,VA,4496 Dodds Mill Dr,20169
111,5cb0e8e1737ae134b821eefe,"9311 Lee Ave, Manassas, VA 20110",10:00 a.m.,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,9311-04-12 00:00:00,2019-04-12 19:37:05.679,8000.0,"Atlantic Trustee Services, L.L.C, http://www.glasserlaw.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94069/00025001.html,84353,2002-05-20 00:00:00,"3198 harvard street, woodbridge, virginia 22192",5cb0ec9b737ae134b821f072,2.5,3,38.688078,-77.306338,2596,Lake Ridge,5cb0e8e1737ae134b821eefe,Woodbridge,287572.0,12488565,VA,3198 Harvard St,22192
112,5cb0e8e5737ae134b821eeff,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/4.html,9311-04-12 00:00:00,2019-04-12 19:37:09.093,30000.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95351/00026284.html,300000,2005-07-29 00:00:00,12505,5cb0ec9b737ae134b821f073,2.5,3,38.688078,-77.306338,2596,Lake Ridge,5cb0e8e5737ae134b821eeff,Woodbridge,287572.0,12488565,VA,3198 Harvard St,22192
113,5cb0e8e8737ae134b821ef00,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/5.html,9311-04-12 00:00:00,2019-04-12 19:37:12.747,34500.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94075/00024656.html,345000,1952-04-15 00:00:00,"8520 yorkshire lane, manassas, va 20111",5cb0ec9b737ae134b821f074,1.0,3,38.78932,-77.457825,21723,Yorkshire,5cb0e8e8737ae134b821ef00,Manassas,275292.0,12451415,VA,8520 Yorkshire Ln,20111
114,5cb0e8ec737ae134b821ef01,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/5.html,9311-04-12 00:00:00,2019-04-12 19:37:16.115,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94076/00025078.html,260261,2008-04-03 00:00:00,"4145 bassett court, dumfries, va 22026",5cb0ec9b737ae134b821f075,3.0,3,38.565807,-77.335656,10432,Dumfries,5cb0e8ec737ae134b821ef01,Dumfries,311571.0,12470019,VA,4145 Bassett Ct,22026
115,5cb0e8ef737ae134b821ef02,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/5.html,9311-04-12 00:00:00,2019-04-12 19:37:19.516,14897.5,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94084/00024518.html,148975,2010-12-21 00:00:00,"3407 fitchburg court, woodbridge, va 22193",5cb0ec9c737ae134b821f076,2.0,4,38.643253,-77.315929,10110,Dale City,5cb0e8ef737ae134b821ef02,Woodbridge,292317.0,12457882,VA,3407 Fitchburg Ct,22193
116,5cb0e8f2737ae134b821ef03,"9311 Lee Ave, Manassas, VA 20110",3:00 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/5.html,9311-04-12 00:00:00,2019-04-12 19:37:22.926,49000.0,"BROCK & SCOTT, PLLC, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94854/00025940.html,-1,1981-04-12 00:00:00,"6221 oscar court woodbridge, va 22193",5cb0ec9c737ae134b821f077,2.5,4,38.668882,-77.392923,8594,Dale City,5cb0e8f2737ae134b821ef03,Woodbridge,448047.0,51995822,VA,6221 Oscar Ct,22193
117,5cb0e8f6737ae134b821ef04,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/5.html,9311-04-12 00:00:00,2019-04-12 19:37:26.274,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94094/00025104.html,416271,2015-03-04 00:00:00,14151,5cb0ec9c737ae134b821f078,2.5,4,38.668882,-77.392923,8594,Dale City,5cb0e8f6737ae134b821ef04,Woodbridge,448047.0,51995822,VA,6221 Oscar Ct,22193
118,5cb0e8f9737ae134b821ef05,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/5.html,9311-04-12 00:00:00,2019-04-12 19:37:29.689,9280.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/95376/00026339.html,92800,1857-04-12 00:00:00,"9562 cannoneer court apt 102, manassas, va 20110",5cb0ec9c737ae134b821f079,1.0,1,38.753836,-77.455722,,Manassas,5cb0e8f9737ae134b821ef05,Manassas,142827.0,244274540,VA,9562 Cannoneer Ct APT 102,20110
119,5cb0e8fd737ae134b821ef06,"9311 Lee Ave, Manassas, VA 20110",2:00 PM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/5.html,9311-04-12 00:00:00,2019-04-12 19:37:33.161,21000.0,"BROCK & SCOTT, PLLC, http://www.mid-atlanticauctioneers.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94867/00025899.html,-1,2013-02-22 00:00:00,15246,5cb0ec9d737ae134b821f07a,1.0,1,38.753836,-77.455722,,Manassas,5cb0e8fd737ae134b821ef06,Manassas,142827.0,244274540,VA,9562 Cannoneer Ct APT 102,20110
120,5cb0e900737ae134b821ef07,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/5.html,9311-04-12 00:00:00,2019-04-12 19:37:36.433,28800.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94614/00025516.html,288000,2006-10-12 00:00:00,"367 moseby court, unit 90, manassas park, va 20111",5cb0ec9d737ae134b821f07b,2.5,3,38.778884,-77.468792,,Manassas Park,5cb0e900737ae134b821ef07,Manassas Park,175958.0,2108825231,VA,367 Moseby Ct # 90,20111
121,5cb0e903737ae134b821ef08,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/5.html,9311-04-12 00:00:00,2019-04-12 19:37:39.744,59600.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94616/00025605.html,596000,2003-05-29 00:00:00,"4324 cogenbury court, dumfries, va 22025",5cb0ec9d737ae134b821f07c,4.5,4,38.619107,-77.340535,13909,Woodbridge,5cb0e903737ae134b821ef08,Dumfries,516091.0,65227141,VA,4324 Cogenbury Ct,22025
122,5cb0e907737ae134b821ef09,"9311 Lee Ave, Manassas, VA 20110",10:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/5.html,9311-04-12 00:00:00,2019-04-12 19:37:43.062,-1.0,"Lenox Title Trustee Services, LLC, 25185 Gladding Landing Road, 404.474.7149",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94619/00025695.html,140000,2019-03-26 00:00:00,13486,5cb0ec9e737ae134b821f07d,4.5,4,38.619107,-77.340535,13909,Woodbridge,5cb0e907737ae134b821ef09,Dumfries,516091.0,65227141,VA,4324 Cogenbury Ct,22025
123,5cb0e90a737ae134b821ef0a,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/6.html,9311-04-12 00:00:00,2019-04-12 19:37:46.633,30490.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94620/00025608.html,304900,2006-05-09 00:00:00,"1842 cedar cove way, #101, woodbridge, va 22191",5cb0ec9e737ae134b821f07e,4.5,4,38.619107,-77.340535,13909,Woodbridge,5cb0e90a737ae134b821ef0a,Dumfries,516091.0,65227141,VA,4324 Cogenbury Ct,22025
124,5cb0e90d737ae134b821ef0b,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/6.html,9311-04-12 00:00:00,2019-04-12 19:37:49.910,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94121/00024955.html,347588,2015-06-29 00:00:00,14168,5cb0ec9e737ae134b821f07f,,0,42.5188,-78.9961,242194,Perrysburg,5cb0e90d737ae134b821ef0b,Versailles,,249905921,NY,14168 14168,14168
125,5cb0e911737ae134b821ef0c,"9311 Lee Ave, Manassas, VA 20110",9:00 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/6.html,9311-04-12 00:00:00,2019-04-12 19:37:53.168,32320.0,"BWW Law Group, LLC, http://www.bwwsales.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/93869/00024840.html,323200,2005-07-22 00:00:00,17271,5cb0ec9e737ae134b821f080,,,40.1092,-77.7953,549292,Metal,5cb0e911737ae134b821ef0c,Willow Hill,,81900619,PA,17271 Mayfield,17271
126,5cb0e914737ae134b821ef0d,"9311 Lee Ave, Manassas, VA 20110",no time,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/6.html,9311-04-12 00:00:00,2019-04-12 19:37:56.561,-1.0,"RAS Trustee Services, LLC, 4012 Raintree Road, Suite 100A, Chesapeake, Virginia 23321",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94125/00025127.html,257416,1950-04-12 00:00:00,sal 17132,5cb0ec9e737ae134b821f081,,,40.1092,-77.7953,549292,Metal,5cb0e914737ae134b821ef0d,Willow Hill,,81900619,PA,17271 Mayfield,17271
127,5cb0e917737ae134b821ef0e,"9311 Lee Ave, Manassas, VA 20110",11:30 AM,http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/6.html,9311-04-12 00:00:00,2019-04-12 19:37:59.907,20000.0,"Samuel I. White, PC, Law Firm, http://www.siwpc.com",http://classified.washingtontimes.com/category/394/Foreclosure-Sales-PW-Cty/listings/94658/00025764.html,560000,2005-08-05 00:00:00,"6602 everbreeze lane, gainesville, va 20155",5cb0ec9f737ae134b821f082,3.0,3,38.81099,-77.604594,7949,Gainesville,5cb0e917737ae134b821ef0e,Gainesville,602321.0,55705079,VA,6602 Everbreeze Ln,20155
